NMec = 98491
T = 30
P = 1
Profits not ignored
Solution time = 1.217e-02
Best Profit = 54152
Terminal Cases = 1404253
Task date  Profit    P
  0   22    2998     -1  
  8   21    1358     -1  
  15  32    2735     -1  
  21  282   54152    -1  
  28  30    600      -1  
  31  43    1601     -1  
  32  52    3306     -1  
  55  221   29823    -1  
  80  106   3731     -1  
  95  108   2910     -1  
  123 130   1719     -1  
  131 135   826      -1  
  131 146   1301     -1  
  145 150   641      -1  
  148 153   602      -1  
  149 153   305      -1  
  153 171   3069     -1  
  158 161   941      -1  
  167 185   2266     -1  
  176 186   1184     -1  
  198 200   371      -1  
  213 230   1088     -1  
  213 234   3035     -1  
  220 244   1784     -1  
  223 234   1875     -1  
  235 250   1572     -1  
  252 261   2172     -1  
  256 265   1082     -1  
  272 277   708      -1  
  273 289   3432     -1  
End
