NMec = 98491
T = 38
P = 7
Profits not ignored
Solution time = 4.035e+02
Best Profit = 58508
Terminal Cases = -856597161
Task date  Profit    P
  0   10    2205     -1  
  0   10    1467     -1  
  0   15    2154     -1  
  0   20    2234     -1  
  1   14    3546     -1  
  1   19    2073     -1  
  2   12    2199     -1  
  3   39    4180     -1  
  3   49    2992     -1  
  4   26    2670     -1  
  5   8     208      -1  
  5   14    1095     -1  
  6   30    7209     -1  
  7   23    4465     -1  
  8   22    1874     -1  
  10  30    2695     -1  
  11  29    1932     -1  
  11  33    2609     -1  
  12  14    299      -1  
  12  20    803      -1  
  17  39    1708     -1  
  21  29    623      -1  
  21  42    2474     -1  
  22  25    576      -1  
  22  28    969      -1  
  23  43    1739     -1  
  24  32    1211     -1  
  25  34    783      -1  
  25  46    5207     -1  
  27  42    1554     -1  
  30  47    2054     -1  
  30  54    5198     -1  
  32  51    5875     -1  
  33  51    2682     -1  
  34  46    3248     -1  
  36  43    657      -1  
  43  44    433      -1  
  46  54    1291     -1  
End
