NMec = 98491
T = 21
P = 3
Profits not ignored
Solution time = 2.231e-03
Best Profit = 26940
Terminal Cases = 235544
Task date  Profit    P
  0   4     709      -1  
  1   19    2572     -1  
  3   22    2703     -1  
  5   42    3598     -1  
  6   16    3121     -1  
  7   69    4563     -1  
  8   23    1935     -1  
  12  26    1144     -1  
  12  30    3459     -1  
  18  29    836      -1  
  21  55    4587     -1  
  23  33    1196     -1  
  25  33    906      -1  
  27  35    1625     -1  
  35  51    1931     -1  
  37  45    795      -1  
  37  55    3704     -1  
  44  56    3171     -1  
  53  60    748      -1  
  58  66    2402     -1  
  61  68    1150     -1  
End
