NMec = 98491
T = 22
P = 4
Profits not ignored
Solution time = 7.404e-03
Best Profit = 30458
Terminal Cases = 514260
Task date  Profit    P
  0   7     1133     -1  
  1   22    6031     -1  
  5   15    762      -1  
  8   14    723      -1  
  9   20    2157     -1  
  11  32    2585     -1  
  12  21    1009     -1  
  14  23    1667     -1  
  15  25    2611     -1  
  17  23    1119     -1  
  17  30    2805     -1  
  17  33    4650     -1  
  18  36    1666     -1  
  19  40    4376     -1  
  20  33    1365     -1  
  24  32    1662     -1  
  27  43    1765     -1  
  28  49    2959     -1  
  29  45    1010     -1  
  34  47    1434     -1  
  38  53    3798     -1  
  43  44    319      -1  
End
