NMec = 98491
T = 30
P = 7
Profits not ignored
Solution time = 1.918e+00
Best Profit = 35201
Terminal Cases = 234793362
Task date  Profit    P
  2   21    1746     0   
  3   14    2166     1   
  5   41    2807     2   
  6   14    2187     3   
  6   18    1798     4   
  6   25    2059     5   
  7   19    1605     6   
  8   22    3538     -1  
  10  15    484      -1  
  10  17    1368     -1  
  11  29    1643     -1  
  13  25    2157     -1  
  14  19    723      -1  
  14  27    2882     -1  
  15  21    1483     1   
  15  29    1267     3   
  16  36    2878     -1  
  18  20    749      -1  
  18  36    1865     -1  
  19  21    375      4   
  19  24    350      -1  
  19  32    1539     -1  
  21  34    3355     6   
  22  36    2209     0   
  24  28    622      1   
  24  35    2836     4   
  28  41    1033     5   
  28  42    2285     -1  
  30  32    329      1   
  38  41    738      0   
End
