NMec = 98491
T = 31
P = 3
Profits not ignored
Solution time = 4.784e-01
Best Profit = 43310
Terminal Cases = 64586856
Task date  Profit    P
  0   8     1092     -1  
  0   10    1206     -1  
  2   11    976      -1  
  10  15    1062     -1  
  10  22    2926     -1  
  12  37    1727     -1  
  13  22    916      -1  
  13  29    3627     -1  
  13  35    1758     -1  
  15  38    2703     -1  
  19  37    2694     -1  
  20  34    3457     -1  
  22  25    531      -1  
  27  33    602      -1  
  27  49    4147     -1  
  30  32    301      -1  
  30  47    3010     -1  
  35  44    1636     -1  
  35  89    10185    -1  
  37  53    1679     -1  
  40  42    252      -1  
  51  64    1411     -1  
  60  69    2656     -1  
  62  79    4273     -1  
  64  76    1119     -1  
  64  82    1531     -1  
  70  80    2668     -1  
  70  87    2570     -1  
  75  87    1370     -1  
  79  89    1243     -1  
  90  103   3001     -1  
End
