NMec = 98491
T = 35
P = 5
Profits not ignored
Solution time = 9.931e+00
Best Profit = 60054
Terminal Cases = 608121151
Task date  Profit    P
  1   7     1719     0   
  3   14    1705     1   
  3   67    18920    2   
  6   18    1999     3   
  7   18    1123     4   
  7   43    5274     -1  
  9   17    851      0   
  17  28    1351     1   
  17  28    2572     -1  
  17  35    2766     -1  
  18  26    1601     0   
  18  67    5214     -1  
  20  68    10081    3   
  23  37    1178     4   
  24  36    2227     -1  
  27  52    3802     0   
  31  38    1475     1   
  32  42    2595     -1  
  32  58    2535     -1  
  33  45    1729     -1  
  34  55    3951     -1  
  37  51    1029     -1  
  37  51    3591     -1  
  39  51    2519     1   
  40  56    2423     4   
  41  43    585      -1  
  41  44    579      -1  
  41  58    3605     -1  
  43  56    3299     -1  
  43  63    2163     -1  
  44  53    1661     -1  
  44  60    4358     -1  
  47  66    2875     -1  
  51  65    1188     -1  
  55  57    224      0   
End
