NMec = 98491
T = 25
P = 6
Profits not ignored
Solution time = 1.179e-01
Best Profit = 32647
Terminal Cases = 10382616
Task date  Profit    P
  1   8     1061     0   
  1   15    1804     1   
  2   6     883      2   
  3   39    2691     3   
  6   15    1902     4   
  6   15    1131     5   
  8   22    2051     2   
  9   17    860      0   
  9   17    834      -1  
  11  37    2926     -1  
  14  41    4831     -1  
  15  33    2291     -1  
  16  25    1340     1   
  17  23    1592     4   
  17  36    4400     5   
  19  27    864      0   
  21  36    3348     -1  
  23  33    1721     2   
  24  35    1267     4   
  24  36    3310     -1  
  25  32    1338     -1  
  26  37    2413     1   
  27  36    1089     -1  
  31  37    1156     0   
  32  38    730      -1  
End
