NMec = 98491
T = 33
P = 5
Profits not ignored
Solution time = 1.102e+01
Best Profit = 49834
Terminal Cases = 988857091
Task date  Profit    P
  1   42    2342     -1  
  3   12    1166     -1  
  3   18    2188     -1  
  4   8     1345     -1  
  4   41    6655     -1  
  5   20    3666     -1  
  5   59    12844    -1  
  8   55    5307     -1  
  10  28    1331     -1  
  11  19    1787     -1  
  15  22    601      -1  
  15  24    1223     -1  
  16  20    454      -1  
  19  26    915      -1  
  19  34    3818     -1  
  20  58    4898     -1  
  24  38    1451     -1  
  25  36    1448     -1  
  25  41    1641     -1  
  30  43    1495     -1  
  31  39    1613     -1  
  31  46    1043     -1  
  32  33    242      -1  
  39  54    2916     -1  
  42  48    1305     -1  
  42  50    1420     -1  
  43  48    946      -1  
  44  62    1518     -1  
  48  60    2632     -1  
  54  58    1049     -1  
  56  63    1643     -1  
  57  64    1814     -1  
  59  60    567      -1  
End
