NMec = 98491
T = 29
P = 5
Profits not ignored
Solution time = 3.800e-01
Best Profit = 43386
Terminal Cases = 44380152
Task date  Profit    P
  0   46    6664     0   
  1   9     997      1   
  2   14    2352     2   
  5   12    778      3   
  6   25    4729     4   
  9   19    1765     -1  
  10  34    3961     1   
  15  38    3257     2   
  16  18    584      3   
  16  35    2358     -1  
  17  25    1249     -1  
  17  41    2943     -1  
  18  32    1646     -1  
  19  26    1184     3   
  19  28    1037     -1  
  19  42    4457     -1  
  20  24    701      -1  
  20  41    2438     -1  
  26  39    1496     4   
  27  35    2095     3   
  29  48    3345     -1  
  30  54    5644     -1  
  31  52    5076     -1  
  32  37    502      -1  
  35  52    2380     1   
  36  54    3190     3   
  37  55    3242     -1  
  43  56    2566     2   
  47  50    433      0   
End
