NMec = 98491
T = 32
P = 8
Profits not ignored
Solution time = 1.110e+01
Best Profit = 48205
Terminal Cases = 1021888520
Task date  Profit    P
  0   8     1016     -1  
  0   19    4695     -1  
  1   15    2574     -1  
  1   27    7030     -1  
  2   7     1678     -1  
  2   37    2468     -1  
  3   19    3929     -1  
  3   20    2587     -1  
  4   14    787      -1  
  6   13    532      -1  
  6   18    1680     -1  
  6   23    2124     -1  
  6   25    4790     -1  
  6   32    2691     -1  
  7   19    3033     -1  
  10  18    888      -1  
  11  24    1197     -1  
  12  20    849      -1  
  13  33    3986     -1  
  14  28    1379     -1  
  15  38    4513     -1  
  16  25    1323     -1  
  17  25    1761     -1  
  17  33    3012     -1  
  20  28    1547     -1  
  20  34    3219     -1  
  21  28    1084     -1  
  24  29    489      -1  
  25  33    801      -1  
  30  31    314      -1  
  33  37    809      -1  
  35  39    976      -1  
End
